playerID,nameFirst,nameLast,bats,throws,walks,hits,ab,singles,doubles,triples,hr,hbp,sacf,runs,rbi,sb,post_ab,post_h,post_games,assists,po,errors,as_games,mvp,gg,ws_wins,ws_losses,gp,mfp,firstyear,inducted
stargwi01,Willie,Stargell,L,L,937,2232,7927,1279,423,55,475,78,75,1194,1540,17,133,37,36,486,9278,151,7,1,0,2,NULL,2360,LF,1988,1
murcebo01,Bobby,Murcer,L,R,862,1862,6730,1280,285,45,252,27,81,972,1043,127,11,1,8,293,3352,90,5,0,1,NULL,1,1908,RF,1989,0
olivato01,Tony,Oliva,L,R,448,1917,6301,1320,329,48,220,59,57,870,947,86,51,16,13,71,2332,61,6,0,1,NULL,1,1676,RF,1982,0
hislela01,Larry,Hisle,R,R,462,1146,4205,755,193,32,166,39,42,652,674,128,NULL,NULL,NULL,70,2213,52,2,0,0,NULL,1,1197,CF,1988,0
nettlgr01,Graig,Nettles,L,R,1088,2225,8986,1479,328,28,390,50,90,1193,1314,32,182,41,53,5295,2098,298,6,0,2,2,3,2700,3B,1994,0
leeca01,Carlos,Lee,R,R,655,2273,7983,1427,469,19,358,47,98,1125,1363,125,11,1,3,294,4987,63,3,0,0,NULL,NULL,2099,LF,2018,0
ziskri01,Richie,Zisk,R,R,533,1477,5144,999,245,26,207,12,41,681,792,8,20,8,6,68,1680,33,2,0,0,1,NULL,1453,RF,1989,0
jacksda02,Danny,Jackson,R,L,10,54,428,40,12,2,0,1,1,28,28,0,16,1,11,285,105,30,1,0,0,2,1,356,PITCHER,2003,0
nenro01,Robb,Nen,R,R,0,1,15,1,0,0,0,0,0,0,0,0,1,0,20,69,44,7,2,0,0,1,1,643,PITCHER,2008,0
allendi01,Dick,Allen,R,R,894,1848,6332,1098,320,79,351,16,53,1099,1119,133,9,2,3,1711,7658,245,6,1,0,NULL,NULL,1749,1B,1983,0
montawi01,Willie,Montanez,L,L,465,1604,5843,1161,279,25,139,24,65,645,802,32,NULL,NULL,NULL,747,10764,104,1,0,0,NULL,NULL,1632,1B,1988,0
moneydo01,Don,Money,R,R,600,1623,6215,1109,302,36,176,40,53,798,729,80,27,5,11,3242,2697,150,2,NULL,NULL,NULL,1,1720,3B,1989,0
benitar01,Armando,Benitez,R,R,0,0,8,0,0,0,0,0,0,0,2,0,0,0,28,40,31,7,0,0,0,NULL,2,762,PITCHER,2014,0
caldwmi01,Mike,Caldwell,R,L,4,34,216,27,7,0,0,0,1,11,8,0,0,0,6,499,116,15,NULL,NULL,NULL,NULL,1,477,PITCHER,1990,0
hernake01,Keith,Hernandez,L,L,1070,2182,7370,1534,426,60,162,32,71,1124,1071,98,117,31,30,1682,17916,115,5,1,11,2,NULL,2088,1B,1996,0
garcino01,Nomar,Garciaparra,R,R,403,1747,5586,1096,370,52,229,59,63,927,936,95,112,36,32,3211,3422,171,5,0,0,1,NULL,1434,SS,2015,0
oneilpa01,Paul,O'Neill,L,L,892,2105,7318,1352,451,21,281,22,90,1041,1269,141,299,85,85,118,3915,48,5,NULL,NULL,5,1,2053,RF,2007,0
hernaro01,Roberto,Hernandez,R,R,0,1,2,1,0,0,0,0,0,0,0,0,0,0,11,127,53,17,2,NULL,NULL,NULL,NULL,1010,PITCHER,2013,0
cruzjo01,Jose,Cruz,L,L,898,2251,7917,1601,391,94,165,7,82,1036,1077,317,61,17,16,126,4413,120,1,0,0,NULL,NULL,2353,LF,1994,0
trillma01,Manny,Trillo,R,R,452,1562,5950,1229,239,33,61,34,49,598,571,56,60,16,17,4855,3977,169,4,0,3,3,NULL,1780,2B,1995,0
sosasa01,Sammy,Sosa,R,R,929,2408,8813,1375,379,45,609,59,78,1475,1667,234,53,13,15,143,4522,128,6,1,0,NULL,NULL,2354,RF,2013,0
scottto01,Tony,Scott,B,R,186,699,2803,543,111,28,17,16,25,331,253,125,20,3,5,53,1803,27,NULL,NULL,NULL,NULL,NULL,991,CF,1990,0
culpra01,Ray,Culp,R,R,26,74,602,63,8,2,1,1,0,40,34,0,NULL,NULL,NULL,237,135,22,2,NULL,NULL,NULL,NULL,322,PITCHER,1979,0
medicdo01,Doc,Medich,R,R,4,5,54,5,0,0,0,0,0,3,1,0,0,0,1,286,114,21,NULL,NULL,NULL,NULL,1,314,PITCHER,1988,0
aguilri01,Rick,Aguilera,R,R,6,28,139,22,3,0,3,0,0,12,11,0,2,0,15,177,99,5,3,NULL,NULL,2,NULL,737,PITCHER,2006,0
biggicr01,Craig,Biggio,R,R,1160,3060,10876,2046,668,55,291,285,81,1844,1175,414,167,39,40,5671,7156,201,7,0,4,NULL,1,2850,2B,2013,1
sandere02,Reggie,Sanders,R,R,674,1666,6241,960,341,60,305,71,43,1037,983,304,221,43,64,103,3334,68,1,0,0,1,2,1777,RF,2013,0
molitpa01,Paul,Molitor,R,R,1094,3319,10835,2366,605,114,234,47,109,1782,1307,504,117,43,29,3241,3506,208,6,0,0,1,1,2683,DH,2004,1
francju02,Juan,Francisco,L,R,81,235,996,133,50,4,48,8,6,110,152,2,1,0,1,303,761,38,NULL,NULL,NULL,NULL,NULL,404,3B,2013,0
sadecra01,Ray,Sadecki,L,L,27,151,789,121,21,4,5,1,1,59,56,0,2,1,6,312,62,52,NULL,NULL,NULL,1,1,587,PITCHER,1983,0
koscoan01,Andy,Kosco,R,R,99,464,1963,308,75,8,73,6,19,204,267,5,10,3,3,73,1220,23,NULL,NULL,NULL,NULL,1,658,RF,1980,0
tenacge01,Gene,Tenace,R,R,984,1060,4390,660,179,20,201,91,39,653,674,36,114,18,42,743,8731,103,1,0,0,4,NULL,1555,CATCHER,1989,0
maricju01,Juan,Marichal,R,R,38,202,1221,167,29,2,4,2,7,73,75,2,5,0,2,577,291,47,8,0,0,NULL,1,475,PITCHER,1981,1
valenfe01,Fernando,Valenzuela,L,L,8,187,936,150,26,1,10,0,6,56,84,0,20,1,9,586,202,30,5,0,1,2,NULL,474,PITCHER,2003,0
blairpa01,Paul,Blair,R,R,449,1513,6042,1042,282,55,134,23,51,776,620,171,146,38,52,115,4347,57,2,0,8,4,2,1947,CF,1986,0
selmadi01,Dick,Selma,R,R,5,35,203,28,5,2,0,1,1,13,7,1,NULL,NULL,NULL,157,52,7,NULL,NULL,NULL,NULL,NULL,324,PITCHER,1980,0
jenkife01,Fergie,Jenkins,R,R,41,148,896,102,27,6,13,0,7,54,85,0,NULL,NULL,NULL,660,363,49,2,0,0,NULL,NULL,665,PITCHER,1989,1
vuckope01,Pete,Vuckovich,R,R,3,33,208,26,7,0,0,0,2,15,13,1,0,0,6,222,87,21,NULL,0,0,NULL,1,286,PITCHER,1992,0
murraed02,Eddie,Murray,B,R,1333,3255,11336,2156,560,35,504,18,128,1627,1917,110,159,41,44,1871,21265,168,6,0,3,1,2,3026,1B,2003,1
lynnfr01,Fred,Lynn,L,L,857,1960,6925,1223,388,43,306,30,86,1063,1111,72,54,22,15,114,4556,55,9,1,4,NULL,1,1969,CF,1996,0
russeje01,Jeff,Russell,R,R,5,11,79,7,3,0,1,0,1,3,10,0,0,0,5,192,71,10,2,0,0,NULL,NULL,591,PITCHER,2002,0
gossari01,Rich,Gossage,R,R,4,9,85,8,1,0,0,0,0,1,2,0,1,0,19,180,78,21,6,0,0,1,3,1003,PITCHER,2000,1
hudsoor01,Orlando,Hudson,B,R,483,1319,4825,904,256,66,93,30,42,648,542,85,16,5,11,3860,2652,92,2,0,4,NULL,NULL,1345,2B,2018,0
hurstbr01,Bruce,Hurst,L,L,20,31,274,26,5,0,0,0,0,11,8,0,3,0,7,355,98,15,0,NULL,NULL,NULL,1,380,PITCHER,2000,0
sweenmi01,Mike,Sweeney,R,R,522,1540,5188,995,325,5,215,74,59,759,909,53,1,1,1,515,6015,70,4,0,0,NULL,NULL,1454,DH,2016,0
dentbu01,Bucky,Dent,R,R,328,1114,4512,882,169,23,40,15,49,451,423,17,83,23,24,4335,2122,156,3,0,0,2,1,1392,SS,1990,0
brilene01,Nelson,Briles,R,R,21,72,469,58,9,2,3,2,3,29,29,0,11,1,6,263,131,14,NULL,NULL,NULL,2,1,452,PITCHER,1984,0
krukomi01,Mike,Krukow,R,R,17,139,722,112,22,0,5,4,6,44,54,3,2,0,1,284,146,23,1,NULL,NULL,NULL,1,371,PITCHER,1995,0
jacksre01,Reggie,Jackson,L,L,1375,2584,9864,1509,463,49,563,96,68,1551,1702,228,281,78,77,133,4062,142,12,1,0,5,1,2820,RF,1993,1
baylodo01,Don,Baylor,R,R,805,2135,8198,1403,366,28,338,267,115,1236,1276,285,121,33,38,110,2716,58,1,1,0,2,3,2292,DH,1994,0
winfida01,Dave,Winfield,R,R,1216,3110,11003,2017,540,88,465,25,95,1669,1833,223,101,21,26,168,5012,95,12,0,7,1,2,2973,RF,2001,1
belleal01,Albert,Belle,R,R,683,1726,5853,935,389,21,381,55,78,974,1239,88,61,14,18,91,2642,66,4,0,0,NULL,1,1539,LF,2006,0
snowjt01,J. T.,Snow,L,L,760,1509,5641,1008,293,19,189,64,64,798,877,20,98,32,28,1016,12855,63,NULL,0,6,NULL,1,1716,1B,2014,0
burroje01,Jeff,Burroughs,R,R,831,1443,5536,953,230,20,240,15,63,720,882,16,1,0,1,86,2177,60,1,1,0,NULL,NULL,1689,RF,1991,0
hootobu01,Burt,Hooton,R,R,44,92,748,70,18,0,4,2,2,42,49,0,20,1,11,373,165,16,1,0,0,1,2,481,PITCHER,1991,0
boddimi01,Mike,Boddicker,R,R,0,0,0,0,0,0,0,0,0,2,0,0,3,0,4,366,245,32,0,0,1,1,NULL,347,PITCHER,1999,0
luzingr01,Greg,Luzinski,R,R,845,1795,6505,1120,344,24,307,84,79,880,1128,37,82,20,23,105,2120,57,4,0,0,1,NULL,1821,LF,1990,0
woodke02,Kerry,Wood,R,R,11,59,346,46,6,0,7,0,1,23,32,0,11,3,15,123,73,9,1,0,0,NULL,NULL,449,PITCHER,2018,0
carpech01,Chris,Carpenter,R,R,12,52,439,42,8,0,2,2,1,18,21,0,37,6,18,251,185,10,1,0,0,2,1,350,PITCHER,2018,0
gonzalu01,Luis,Gonzalez,L,R,1155,2591,9157,1573,596,68,354,111,98,1412,1439,128,87,22,24,120,4520,64,5,0,0,1,NULL,2591,LF,2014,0
berryke01,Ken,Berry,R,R,298,1053,4136,822,150,23,58,30,17,422,343,45,NULL,NULL,NULL,85,2722,30,1,0,2,NULL,NULL,1384,CF,1981,0
fernato01,Tony,Fernandez,B,R,690,2276,7911,1676,414,92,94,64,61,1057,844,246,150,49,43,5544,3214,196,5,0,4,1,1,2158,SS,2007,0
mcauldi01,Dick,McAuliffe,L,R,882,1530,6185,1031,231,71,197,33,30,888,697,63,47,10,12,4225,3267,260,3,NULL,NULL,1,1,1763,2B,1981,0
bowala01,Larry,Bowa,B,R,474,2191,8418,1815,262,99,15,17,43,987,525,318,118,30,32,6864,3323,211,5,0,2,1,NULL,2247,SS,1991,0
weisswa01,Walt,Weiss,B,R,658,1207,4686,969,182,31,25,40,42,623,386,96,147,28,46,4007,2056,190,1,0,0,1,3,1495,SS,2006,0
leede02,Derrek,Lee,R,R,874,1959,6962,1166,432,30,331,70,55,1081,1078,104,111,27,27,1367,14910,98,2,0,3,1,NULL,1942,1B,2017,0
oliveal01,Al,Oliver,L,L,535,2743,9049,1918,529,77,219,82,95,1189,1326,84,92,21,28,498,9040,131,7,0,0,1,NULL,2368,CF,1991,0
mcnalda01,Dave,McNally,R,L,58,97,731,65,23,0,9,0,1,49,43,0,27,4,14,417,97,21,2,0,0,2,2,425,PITCHER,1981,0
renteed01,Edgar,Renteria,R,R,718,2327,8142,1722,436,29,140,31,76,1200,923,294,242,61,66,5706,2966,272,5,0,2,2,1,2152,SS,2017,0
guarded01,Eddie,Guardado,R,L,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,86,28,4,2,NULL,NULL,NULL,NULL,909,PITCHER,2015,0
camermi01,Mike,Cameron,R,R,867,1700,6839,980,383,59,278,87,60,1064,968,297,92,16,27,76,4954,71,1,0,3,NULL,NULL,1955,CF,2017,0
pepitjo01,Joe,Pepitone,L,L,302,1315,5097,903,158,35,219,28,35,606,721,41,39,6,11,650,9036,81,3,0,3,1,2,1397,1B,1979,0
kentje01,Jeff,Kent,R,R,801,2461,8498,1477,560,47,377,125,103,1320,1518,94,170,47,49,5918,4816,236,5,1,0,1,1,2298,2B,2014,0
harrile01,Lenny,Harris,L,R,279,1055,3924,836,161,21,37,17,25,460,369,131,15,3,17,1437,1603,131,NULL,NULL,NULL,1,1,1903,3B,2011,0
burleri01,Rick,Burleson,R,R,420,1401,5139,1072,256,23,50,28,46,656,449,72,44,14,14,4109,2349,189,3,0,1,NULL,1,1346,SS,1993,0
whitero01,Roy,White,B,R,934,1803,6650,1292,300,51,160,29,69,964,758,233,79,22,25,122,3443,52,1,NULL,NULL,2,1,1881,LF,1985,0
darliro01,Ron,Darling,R,R,15,76,526,51,21,2,2,1,1,39,21,1,7,0,8,391,177,37,0,0,1,1,NULL,402,PITCHER,2001,0
mcmulke01,Ken,McMullen,R,R,510,1273,5131,919,172,26,156,17,38,568,606,20,1,0,1,2775,1769,165,NULL,NULL,NULL,1,1,1583,3B,1983,0
groteje01,Jerry,Grote,R,R,399,1092,4339,871,160,22,39,26,33,352,404,15,81,18,26,666,8103,82,2,NULL,NULL,2,3,1421,CATCHER,1987,0
wathajo01,John,Wathan,R,R,199,656,2505,520,90,25,21,14,18,305,261,105,34,5,18,284,3388,52,NULL,NULL,NULL,1,1,860,CATCHER,1991,0
moyerja01,Jamie,Moyer,L,L,35,51,400,46,5,0,0,1,2,24,15,0,5,0,8,644,279,22,1,0,0,1,1,701,PITCHER,2018,0
gordoto01,Tom,Gordon,R,R,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,268,185,20,3,0,0,1,NULL,893,PITCHER,2015,0
daultda01,Darren,Daulton,L,R,629,891,3630,532,197,25,137,24,41,511,588,50,64,18,22,469,5835,74,3,0,0,1,2,1161,CATCHER,2003,0
stewada01,Dave,Stewart,R,R,3,10,51,8,1,1,0,0,0,5,4,0,7,0,22,232,197,26,1,0,0,3,3,523,PITCHER,2001,0
gracema01,Mark,Grace,L,L,1075,2445,8065,1716,511,45,173,34,99,1179,1146,70,82,27,25,1665,18503,110,3,0,4,1,NULL,2245,1B,2009,0
lopezja01,Javy,Lopez,R,R,357,1527,5319,981,267,19,260,66,45,674,864,8,205,57,60,631,8991,73,3,0,0,1,3,1503,CATCHER,2012,0
gurala01,Larry,Gura,B,L,2,3,33,3,0,0,0,0,0,1,1,0,0,0,9,369,107,7,0,NULL,NULL,1,1,405,PITCHER,1991,0
scottmi03,Mike,Scott,R,R,27,81,653,65,14,0,2,0,4,33,45,2,6,0,2,299,156,23,2,0,0,NULL,NULL,348,PITCHER,1997,0
damonjo01,Johnny,Damon,L,L,1003,2769,9736,1903,522,109,235,50,71,1668,1139,408,261,72,59,79,4732,57,2,0,0,2,NULL,2490,CF,2018,0
mcbriba01,Bake,McBride,L,R,248,1153,3853,868,167,55,63,40,39,548,430,183,86,21,22,59,2163,25,0,0,0,1,NULL,1071,RF,1989,0
bartobo01,Bob,Barton,R,R,87,237,1049,194,31,3,9,5,6,54,66,3,NULL,NULL,NULL,185,1986,28,NULL,NULL,NULL,NULL,NULL,393,CATCHER,1980,0
cartyri01,Rico,Carty,R,R,642,1677,5606,1178,278,17,204,13,54,712,890,21,10,3,3,65,1846,51,1,NULL,NULL,1,NULL,1651,LF,1985,0
morrija02,Jack,Morris,R,R,0,0,1,0,0,0,0,0,0,4,0,0,4,0,14,413,387,29,5,0,0,4,NULL,568,PITCHER,2000,1
alouje01,Jesus,Alou,R,R,138,1216,4345,988,170,26,32,30,20,448,377,31,27,6,13,63,1693,58,NULL,NULL,NULL,2,NULL,1380,RF,1985,0
brownla01,Larry,Brown,R,R,317,803,3449,635,108,13,47,22,23,331,254,22,0,0,1,2585,1665,150,NULL,NULL,NULL,1,NULL,1129,SS,1980,0
reuscri01,Rick,Reuschel,R,R,46,187,1115,144,35,4,4,3,5,82,79,3,6,0,8,667,328,29,3,0,2,NULL,2,579,PITCHER,1997,0
grossgr01,Greg,Gross,L,L,523,1073,3745,890,130,46,7,8,39,449,308,39,21,3,18,108,1882,33,NULL,NULL,NULL,1,1,1809,LF,1995,0
clarkja01,Jack,Clark,R,R,1262,1826,6847,1115,332,39,340,24,83,1118,1180,77,47,14,14,456,7127,105,4,0,0,NULL,2,1994,RF,1998,0
penato01,Tony,Pena,R,R,455,1687,6489,1255,298,27,107,23,38,667,708,80,71,24,29,1049,11260,118,5,0,4,NULL,2,1988,CATCHER,2003,0
booneaa01,Aaron,Boone,R,R,303,1017,3871,658,216,17,126,80,36,519,555,107,53,9,17,2033,1348,139,1,NULL,NULL,NULL,1,1152,3B,2015,0
goltzda01,Dave,Goltz,R,R,10,10,94,10,0,0,0,1,0,1,7,0,0,0,3,287,152,21,NULL,NULL,NULL,1,NULL,356,PITCHER,1989,0
jonescl01,Cleon,Jones,R,L,360,1196,4263,887,183,33,93,40,41,565,524,91,81,23,20,83,2280,51,1,0,0,1,1,1213,LF,1982,0
madlobi01,Bill,Madlock,R,R,605,2008,6594,1463,348,34,163,68,69,920,860,174,65,20,17,3025,1694,222,3,0,0,1,NULL,1806,3B,1993,0
billija01,Jack,Billingham,R,R,27,62,559,54,8,0,0,0,1,21,23,0,12,0,10,344,133,17,0,NULL,NULL,2,1,476,PITCHER,1986,0
frymawo01,Woodie,Fryman,R,L,14,84,609,76,6,0,2,1,2,22,25,1,3,0,4,389,97,6,0,NULL,NULL,NULL,NULL,625,PITCHER,1989,0
mcgloly01,Lynn,McGlothen,L,R,11,79,456,62,17,0,0,0,3,30,25,0,NULL,NULL,NULL,174,98,7,1,NULL,NULL,NULL,NULL,320,PITCHER,1988,0
higgibo02,Bobby,Higginson,L,R,649,1336,4910,846,270,33,187,37,52,736,709,91,NULL,NULL,NULL,124,2588,64,NULL,NULL,NULL,NULL,NULL,1362,LF,2011,0
drewjd01,J. D.,Drew,L,R,862,1437,5173,874,273,48,242,55,44,944,795,87,184,48,55,70,2845,49,1,0,0,1,NULL,1566,RF,2017,0
suttodo01,Don,Sutton,R,R,60,195,1354,179,15,1,0,6,3,64,64,1,20,2,15,613,334,31,4,0,0,1,5,785,PITCHER,1994,1
nixonot01,Otis,Nixon,B,R,585,1379,5115,1199,142,27,11,5,28,878,318,620,81,26,24,57,3313,36,NULL,NULL,NULL,NULL,3,1709,CF,2005,0
yeagest01,Steve,Yeager,R,R,342,816,3584,580,118,16,102,27,28,357,410,14,107,27,38,674,6110,88,NULL,0,0,1,3,1269,CATCHER,1992,0
larkiba01,Barry,Larkin,R,R,939,2340,7937,1625,441,76,198,55,67,1329,960,379,71,24,17,5864,3154,235,9,1,3,1,NULL,2180,SS,2010,1
surhobj01,B. J.,Surhoff,L,R,640,2326,8258,1656,440,42,188,33,104,1062,1153,141,90,24,27,987,6661,110,1,NULL,NULL,NULL,NULL,2313,LF,2011,0
ausmubr01,Brad,Ausmus,R,R,634,1579,6279,1195,270,34,80,69,37,718,607,102,106,26,35,960,12856,80,1,0,3,NULL,1,1971,CATCHER,2016,0
zahnge01,Geoff,Zahn,L,L,0,6,43,6,0,0,0,0,0,3,1,0,0,0,1,326,87,24,NULL,0,0,NULL,1,304,PITCHER,1991,0
francjo01,John,Franco,L,L,0,3,34,3,0,0,0,0,0,2,1,0,0,0,15,234,63,11,2,0,0,NULL,2,1119,PITCHER,2011,0
thomeji01,Jim,Thome,L,R,1747,2328,8422,1239,451,26,612,69,74,1583,1699,19,232,49,71,1565,9450,137,5,0,0,NULL,2,2543,1B,2018,1
boccajo01,John,Boccabella,R,R,96,320,1462,233,56,5,26,5,16,117,148,3,NULL,NULL,NULL,243,2477,31,NULL,NULL,NULL,NULL,NULL,551,CATCHER,1980,0
johnto01,Tommy,John,R,L,33,141,900,123,13,0,5,1,3,43,54,0,12,1,14,1028,237,49,2,0,0,NULL,4,761,PITCHER,1995,0
stahlla01,Larry,Stahl,L,L,142,400,1721,287,58,19,36,6,8,167,163,22,4,2,4,56,992,15,NULL,NULL,NULL,NULL,NULL,730,LF,1979,0
houghch01,Charlie,Hough,R,R,5,33,226,28,4,0,1,1,0,7,13,0,0,0,8,578,235,22,1,NULL,NULL,NULL,3,858,PITCHER,2000,0
jeffegr01,Gregg,Jefferies,B,R,472,1593,5520,1140,300,27,126,24,52,761,663,196,27,9,7,1518,4690,100,2,NULL,NULL,NULL,NULL,1465,1B,2006,0
harrebu01,Bud,Harrelson,B,R,633,1120,4744,932,136,45,7,22,23,539,267,127,70,14,20,4112,2502,209,2,0,1,1,1,1533,SS,1986,0
johnsda02,Davey,Johnson,R,R,559,1252,4797,856,242,18,136,40,43,564,609,33,111,25,31,3339,3862,142,3,0,3,2,2,1435,2B,1984,0
hernali01,Livan,Hernandez,R,R,10,215,973,165,38,2,10,4,3,64,85,0,17,2,12,601,211,15,1,0,0,1,1,537,PITCHER,2018,0
reardje01,Jeff,Reardon,R,R,1,5,57,4,1,0,0,0,0,0,2,0,1,0,18,75,44,11,2,0,0,1,1,880,PITCHER,2000,0
matlajo01,Jon,Matlack,L,L,57,57,441,54,3,0,0,1,1,32,23,0,6,1,4,346,68,21,2,0,0,NULL,1,362,PITCHER,1989,0
giustda01,Dave,Giusti,R,R,23,77,412,61,10,2,4,3,0,29,46,0,2,0,16,264,134,15,1,0,0,1,NULL,686,PITCHER,1983,0
tekulke01,Kent,Tekulve,R,R,6,10,121,10,0,0,0,0,0,8,2,0,3,0,9,327,93,13,0,NULL,NULL,1,NULL,1050,PITCHER,1995,0
brownto05,Tom,Browning,L,L,25,95,621,78,14,1,2,0,2,42,32,5,3,0,3,245,78,20,0,NULL,NULL,1,NULL,324,PITCHER,2001,0
smithoz01,Ozzie,Smith,B,R,1072,2460,9396,1961,402,69,28,33,63,1257,793,580,144,34,42,8375,4249,281,14,0,13,1,2,2573,SS,2002,1
pendlte01,Terry,Pendleton,B,R,486,1897,7032,1362,356,39,140,15,67,851,946,127,230,58,66,3891,1386,238,1,1,3,NULL,5,1893,3B,2004,0
morgajo02,Joe,Morgan,L,R,1865,2517,9277,1704,449,96,268,40,96,1650,1133,689,181,33,50,6969,5758,245,9,2,5,2,2,2649,2B,1990,1
kleskry01,Ryan,Klesko,L,L,817,1564,5611,910,343,33,278,29,55,874,987,91,165,39,62,489,6660,78,1,NULL,NULL,1,3,1736,LF,2013,0
suttebr01,Bruce,Sutter,R,R,7,9,102,9,0,0,0,1,1,6,6,1,1,0,6,145,90,9,4,0,0,1,NULL,661,PITCHER,1994,1
rogerst01,Steve,Rogers,R,R,61,122,881,112,8,2,0,1,1,47,39,1,7,2,4,462,237,31,3,0,0,NULL,NULL,406,PITCHER,1991,0
mayle01,Lee,May,R,R,487,2031,7609,1306,340,31,354,49,65,959,1244,39,38,10,13,900,13029,90,3,0,0,NULL,2,2071,1B,1988,0
finlech01,Chuck,Finley,L,L,0,3,53,2,1,0,0,0,0,3,1,0,5,0,7,325,122,46,2,0,0,NULL,NULL,524,PITCHER,2008,0
hrbekke01,Kent,Hrbek,L,R,838,1749,6192,1126,312,18,293,26,66,903,1086,37,91,14,24,1051,13725,87,1,0,0,2,NULL,1747,1B,2000,0
porteda02,Darrell,Porter,L,R,905,1369,5539,896,237,48,188,45,63,765,826,39,120,32,37,755,6767,134,3,0,0,1,2,1782,CATCHER,1993,0
mcgwima01,Mark,McGwire,R,R,1317,1626,6187,785,252,6,583,75,78,1167,1414,12,129,28,42,1073,14464,112,9,0,1,1,2,1874,1B,2007,0
krausle02,Lew,Krausse,R,R,26,47,354,31,9,1,6,2,1,23,24,1,NULL,NULL,NULL,153,84,9,NULL,NULL,NULL,NULL,NULL,334,PITCHER,1980,0
leibrch01,Charlie,Leibrandt,R,L,13,32,267,27,3,2,0,0,2,7,14,0,6,0,13,465,151,25,NULL,NULL,NULL,1,2,394,PITCHER,1999,0
coninje01,Jeff,Conine,R,R,671,1982,6957,1347,385,36,214,41,103,870,1071,54,102,31,32,742,8866,98,1,0,0,2,NULL,2024,1B,2013,0
dennyjo01,John,Denny,R,R,19,97,570,86,9,2,0,1,3,44,29,9,6,1,3,451,179,32,NULL,0,0,NULL,1,326,PITCHER,1992,0
meltobi01,Bill,Melton,R,R,479,1004,3971,673,162,9,160,44,43,496,591,23,NULL,NULL,NULL,2079,1178,149,0,NULL,NULL,NULL,NULL,1144,3B,1983,0
boggswa01,Wade,Boggs,L,R,1412,3010,9180,2253,578,61,118,23,96,1513,1014,24,154,42,39,4304,2115,232,12,0,2,1,1,2440,3B,2005,1
wettejo01,John,Wetteland,R,R,0,7,42,4,2,0,1,0,0,4,8,0,0,0,17,60,27,12,2,0,0,1,NULL,618,PITCHER,2006,0
venturo01,Robin,Ventura,L,R,1075,1885,7064,1239,338,14,294,23,76,1006,1182,24,124,22,37,3616,2215,227,2,0,6,NULL,2,2079,3B,2010,0
darwida01,Danny,Darwin,R,R,6,39,305,24,11,2,2,1,2,15,22,2,NULL,NULL,NULL,364,184,27,NULL,NULL,NULL,NULL,NULL,722,PITCHER,2004,0
johnsal01,Alex,Johnson,R,R,244,1331,4623,1040,180,33,78,36,33,550,525,113,NULL,NULL,NULL,61,1641,84,1,NULL,NULL,1,NULL,1322,LF,1982,0
moraljo01,Jose,Morales,R,R,89,375,1305,275,68,6,26,6,15,126,207,0,2,0,2,57,498,10,NULL,NULL,NULL,1,NULL,733,DH,1990,0
knowlda01,Darold,Knowles,L,L,9,15,125,14,0,1,0,1,1,2,11,0,0,0,8,276,51,29,1,NULL,NULL,3,NULL,766,PITCHER,1986,0
tiantlu01,Luis,Tiant,R,R,13,84,513,64,14,1,5,1,2,36,44,1,8,2,6,389,221,35,3,0,0,NULL,1,573,PITCHER,1988,0
lolicmi01,Mickey,Lolich,B,L,105,90,821,83,5,2,0,5,1,63,31,1,19,3,5,448,100,38,2,0,0,1,NULL,592,PITCHER,1985,0
